"","Scenario","Location","Vegetation","Year","Decade","Avg"
"7059","SRES A2","Northwest Interior Forest North","Deciduous",2075,"2070",228550
"7060","SRES A2","Northwest Interior Forest North","Deciduous",2076,"2070",227434
"7061","SRES A2","Northwest Interior Forest North","Deciduous",2077,"2070",227200
"7062","SRES A2","Northwest Interior Forest North","Deciduous",2078,"2070",227588
"7063","SRES A2","Northwest Interior Forest North","Deciduous",2079,"2070",229772
"7064","SRES A2","Northwest Interior Forest North","Deciduous",2080,"2080",228680
"7065","SRES A2","Northwest Interior Forest North","Deciduous",2081,"2080",227906
"7066","SRES A2","Northwest Interior Forest North","Deciduous",2082,"2080",227083
"7067","SRES A2","Northwest Interior Forest North","Deciduous",2083,"2080",230592
"7068","SRES A2","Northwest Interior Forest North","Deciduous",2084,"2080",239860
"7069","SRES A2","Northwest Interior Forest North","Deciduous",2085,"2080",239684
"7070","SRES A2","Northwest Interior Forest North","Deciduous",2086,"2080",244122
"7071","SRES A2","Northwest Interior Forest North","Deciduous",2087,"2080",244080
"7072","SRES A2","Northwest Interior Forest North","Deciduous",2088,"2080",244534
"7073","SRES A2","Northwest Interior Forest North","Deciduous",2089,"2080",247465
"7074","SRES A2","Northwest Interior Forest North","Deciduous",2090,"2090",246994
"7075","SRES A2","Northwest Interior Forest North","Deciduous",2091,"2090",245335
"7076","SRES A2","Northwest Interior Forest North","Deciduous",2092,"2090",248749
"7077","SRES A2","Northwest Interior Forest North","Deciduous",2093,"2090",248262
"7078","SRES A2","Northwest Interior Forest North","Deciduous",2094,"2090",247329
"7079","SRES A2","Northwest Interior Forest North","Deciduous",2095,"2090",249770
"7080","SRES A2","Northwest Interior Forest North","Deciduous",2096,"2090",250363
"7081","SRES A2","Northwest Interior Forest North","Deciduous",2097,"2090",250377
"7082","SRES A2","Northwest Interior Forest North","Deciduous",2098,"2090",261531
"7083","SRES A2","Northwest Interior Forest North","Deciduous",2099,"2090",262046
"7084","SRES A2","Northwest Interior Forest North","Deciduous",2100,"2100",265522
"7085","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2009,"2000",12991
"7086","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2010,"2010",12814
"7087","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2011,"2010",12687
"7088","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2012,"2010",12529
"7089","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2013,"2010",12357
"7090","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2014,"2010",12175
"7091","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2015,"2010",11965
"7092","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2016,"2010",11829
"7093","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2017,"2010",11693
"7094","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2018,"2010",11556
"7095","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2019,"2010",11345
"7096","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2020,"2020",11133
"7097","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2021,"2020",11020
"7098","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2022,"2020",11004
"7099","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2023,"2020",10855
"7100","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2024,"2020",10700
"7101","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2025,"2020",10484
"7102","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2026,"2020",10407
"7103","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2027,"2020",10200
"7104","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2028,"2020",10065
"7105","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2029,"2020",9871
"7106","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2030,"2030",9752
"7107","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2031,"2030",9598
"7108","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2032,"2030",9532
"7109","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2033,"2030",9357
"7110","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2034,"2030",9164
"7111","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2035,"2030",9004
"7112","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2036,"2030",8842
"7113","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2037,"2030",8698
"7114","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2038,"2030",8518
"7115","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2039,"2030",8373
"7116","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2040,"2040",8202
"7117","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2041,"2040",8022
"7118","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2042,"2040",7877
"7119","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2043,"2040",7826
"7120","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2044,"2040",7793
"7121","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2045,"2040",7671
"7122","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2046,"2040",7499
"7123","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2047,"2040",7386
"7124","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2048,"2040",7238
"7125","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2049,"2040",7101
"7126","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2050,"2050",6978
"7127","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2051,"2050",6915
"7128","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2052,"2050",6774
"7129","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2053,"2050",6740
"7130","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2054,"2050",6656
"7131","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2055,"2050",6606
"7132","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2056,"2050",6502
"7133","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2057,"2050",6476
"7134","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2058,"2050",6384
"7135","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2059,"2050",6298
"7136","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2060,"2060",6215
"7137","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2061,"2060",6188
"7138","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2062,"2060",6081
"7139","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2063,"2060",5988
"7140","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2064,"2060",5972
"7141","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2065,"2060",5878
"7142","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2066,"2060",5768
"7143","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2067,"2060",5664
"7144","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2068,"2060",5588
"7145","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2069,"2060",5475
"7146","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2070,"2070",5371
"7147","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2071,"2070",5300
"7148","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2072,"2070",5237
"7149","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2073,"2070",5155
"7150","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2074,"2070",5060
"7151","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2075,"2070",5034
"7152","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2076,"2070",4946
"7153","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2077,"2070",4849
"7154","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2078,"2070",4783
"7155","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2079,"2070",4718
"7156","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2080,"2080",4631
"7157","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2081,"2080",4555
"7158","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2082,"2080",4500
"7159","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2083,"2080",4496
"7160","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2084,"2080",4582
"7161","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2085,"2080",4515
"7162","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2086,"2080",4502
"7163","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2087,"2080",4453
"7164","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2088,"2080",4390
"7165","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2089,"2080",4365
"7166","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2090,"2090",4303
"7167","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2091,"2090",4245
"7168","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2092,"2090",4205
"7169","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2093,"2090",4160
"7170","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2094,"2090",4082
"7171","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2095,"2090",4076
"7172","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2096,"2090",4033
"7173","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2097,"2090",3981
"7174","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2098,"2090",3997
"7175","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2099,"2090",3915
"7176","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2100,"2100",3909
"7177","SRES A2","Northwest Interior Forest North","Shrub Tundra",2009,"2000",15217
"7178","SRES A2","Northwest Interior Forest North","Shrub Tundra",2010,"2010",15087
"7179","SRES A2","Northwest Interior Forest North","Shrub Tundra",2011,"2010",14962
"7180","SRES A2","Northwest Interior Forest North","Shrub Tundra",2012,"2010",14816
"7181","SRES A2","Northwest Interior Forest North","Shrub Tundra",2013,"2010",14827
"7182","SRES A2","Northwest Interior Forest North","Shrub Tundra",2014,"2010",14683
"7183","SRES A2","Northwest Interior Forest North","Shrub Tundra",2015,"2010",14623
"7184","SRES A2","Northwest Interior Forest North","Shrub Tundra",2016,"2010",14699
"7185","SRES A2","Northwest Interior Forest North","Shrub Tundra",2017,"2010",14711
"7186","SRES A2","Northwest Interior Forest North","Shrub Tundra",2018,"2010",14671
"7187","SRES A2","Northwest Interior Forest North","Shrub Tundra",2019,"2010",14643
"7188","SRES A2","Northwest Interior Forest North","Shrub Tundra",2020,"2020",14570
"7189","SRES A2","Northwest Interior Forest North","Shrub Tundra",2021,"2020",14528
"7190","SRES A2","Northwest Interior Forest North","Shrub Tundra",2022,"2020",14532
"7191","SRES A2","Northwest Interior Forest North","Shrub Tundra",2023,"2020",14672
"7192","SRES A2","Northwest Interior Forest North","Shrub Tundra",2024,"2020",14731
"7193","SRES A2","Northwest Interior Forest North","Shrub Tundra",2025,"2020",14715
"7194","SRES A2","Northwest Interior Forest North","Shrub Tundra",2026,"2020",14628
"7195","SRES A2","Northwest Interior Forest North","Shrub Tundra",2027,"2020",14600
"7196","SRES A2","Northwest Interior Forest North","Shrub Tundra",2028,"2020",14538
"7197","SRES A2","Northwest Interior Forest North","Shrub Tundra",2029,"2020",14455
"7198","SRES A2","Northwest Interior Forest North","Shrub Tundra",2030,"2030",14590
"7199","SRES A2","Northwest Interior Forest North","Shrub Tundra",2031,"2030",14672
"7200","SRES A2","Northwest Interior Forest North","Shrub Tundra",2032,"2030",14600
"7201","SRES A2","Northwest Interior Forest North","Shrub Tundra",2033,"2030",14545
"7202","SRES A2","Northwest Interior Forest North","Shrub Tundra",2034,"2030",14572
"7203","SRES A2","Northwest Interior Forest North","Shrub Tundra",2035,"2030",14596
"7204","SRES A2","Northwest Interior Forest North","Shrub Tundra",2036,"2030",14538
"7205","SRES A2","Northwest Interior Forest North","Shrub Tundra",2037,"2030",14535
"7206","SRES A2","Northwest Interior Forest North","Shrub Tundra",2038,"2030",14467
"7207","SRES A2","Northwest Interior Forest North","Shrub Tundra",2039,"2030",14415
"7208","SRES A2","Northwest Interior Forest North","Shrub Tundra",2040,"2040",14411
"7209","SRES A2","Northwest Interior Forest North","Shrub Tundra",2041,"2040",14367
"7210","SRES A2","Northwest Interior Forest North","Shrub Tundra",2042,"2040",14356
"7211","SRES A2","Northwest Interior Forest North","Shrub Tundra",2043,"2040",14327
"7212","SRES A2","Northwest Interior Forest North","Shrub Tundra",2044,"2040",14334
"7213","SRES A2","Northwest Interior Forest North","Shrub Tundra",2045,"2040",14350
"7214","SRES A2","Northwest Interior Forest North","Shrub Tundra",2046,"2040",14247
"7215","SRES A2","Northwest Interior Forest North","Shrub Tundra",2047,"2040",14182
"7216","SRES A2","Northwest Interior Forest North","Shrub Tundra",2048,"2040",14098
"7217","SRES A2","Northwest Interior Forest North","Shrub Tundra",2049,"2040",14043
"7218","SRES A2","Northwest Interior Forest North","Shrub Tundra",2050,"2050",14040
"7219","SRES A2","Northwest Interior Forest North","Shrub Tundra",2051,"2050",13907
"7220","SRES A2","Northwest Interior Forest North","Shrub Tundra",2052,"2050",13804
"7221","SRES A2","Northwest Interior Forest North","Shrub Tundra",2053,"2050",13739
"7222","SRES A2","Northwest Interior Forest North","Shrub Tundra",2054,"2050",13742
"7223","SRES A2","Northwest Interior Forest North","Shrub Tundra",2055,"2050",13651
"7224","SRES A2","Northwest Interior Forest North","Shrub Tundra",2056,"2050",13657
"7225","SRES A2","Northwest Interior Forest North","Shrub Tundra",2057,"2050",13648
"7226","SRES A2","Northwest Interior Forest North","Shrub Tundra",2058,"2050",13702
"7227","SRES A2","Northwest Interior Forest North","Shrub Tundra",2059,"2050",13712
"7228","SRES A2","Northwest Interior Forest North","Shrub Tundra",2060,"2060",13701
"7229","SRES A2","Northwest Interior Forest North","Shrub Tundra",2061,"2060",13601
"7230","SRES A2","Northwest Interior Forest North","Shrub Tundra",2062,"2060",13541
"7231","SRES A2","Northwest Interior Forest North","Shrub Tundra",2063,"2060",13565
"7232","SRES A2","Northwest Interior Forest North","Shrub Tundra",2064,"2060",13515
"7233","SRES A2","Northwest Interior Forest North","Shrub Tundra",2065,"2060",13507
"7234","SRES A2","Northwest Interior Forest North","Shrub Tundra",2066,"2060",13486
"7235","SRES A2","Northwest Interior Forest North","Shrub Tundra",2067,"2060",13410
"7236","SRES A2","Northwest Interior Forest North","Shrub Tundra",2068,"2060",13422
"7237","SRES A2","Northwest Interior Forest North","Shrub Tundra",2069,"2060",13382
"7238","SRES A2","Northwest Interior Forest North","Shrub Tundra",2070,"2070",13331
"7239","SRES A2","Northwest Interior Forest North","Shrub Tundra",2071,"2070",13264
"7240","SRES A2","Northwest Interior Forest North","Shrub Tundra",2072,"2070",13214
"7241","SRES A2","Northwest Interior Forest North","Shrub Tundra",2073,"2070",13254
"7242","SRES A2","Northwest Interior Forest North","Shrub Tundra",2074,"2070",13253
"7243","SRES A2","Northwest Interior Forest North","Shrub Tundra",2075,"2070",13203
"7244","SRES A2","Northwest Interior Forest North","Shrub Tundra",2076,"2070",13153
"7245","SRES A2","Northwest Interior Forest North","Shrub Tundra",2077,"2070",13128
"7246","SRES A2","Northwest Interior Forest North","Shrub Tundra",2078,"2070",13140
"7247","SRES A2","Northwest Interior Forest North","Shrub Tundra",2079,"2070",13147
"7248","SRES A2","Northwest Interior Forest North","Shrub Tundra",2080,"2080",13123
"7249","SRES A2","Northwest Interior Forest North","Shrub Tundra",2081,"2080",13139
"7250","SRES A2","Northwest Interior Forest North","Shrub Tundra",2082,"2080",13188
"7251","SRES A2","Northwest Interior Forest North","Shrub Tundra",2083,"2080",13200
"7252","SRES A2","Northwest Interior Forest North","Shrub Tundra",2084,"2080",13131
"7253","SRES A2","Northwest Interior Forest North","Shrub Tundra",2085,"2080",13148
"7254","SRES A2","Northwest Interior Forest North","Shrub Tundra",2086,"2080",13130
"7255","SRES A2","Northwest Interior Forest North","Shrub Tundra",2087,"2080",13098
